Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,TimeStamp
1.5470707,0.9432981,0.7766671,1.2424855,2.3219633,0.42125905,0.119868204,0.75381744,2.2670202,0.26809958,0.12163557,1.1104825,0.8660891,0.398638,0.009626166,1.5620273,0.81845367,0.2642194,0.034429885,1.2969072,540.32965,841.7216,887.6557,776.4469,562.0879,0.38946533203125,0.0323486328125,0.87078857421875,10.400238037109377,19.54437255859375,22.908935546875,1.0,2.0,1.0,1.0,2.0,90.53,0.0,2023-10-31 20:35:46.114
1.5470707,1.2793523,0.7668023,1.2424855,2.3219633,0.6964665,0.085187025,0.75381744,2.2670202,0.39055064,0.12163557,1.1104825,0.8660891,0.44362894,0.041250315,1.5620273,0.81845367,0.036959063,0.088667415,1.2969072,881.6117,872.74725,833.2601,865.4945,993.6264,0.46142578125,0.10211181640625,0.73284912109375,23.55194091796875,9.293670654296877,37.077484130859375,1.0,2.0,1.0,1.0,4.0,90.53,0.0,2023-10-31 20:35:47.116
1.5470707,1.0652678,0.9177928,1.2424855,2.3219633,0.61025727,0.68336457,0.75381744,2.2670202,0.7636938,0.67112184,1.1104825,0.8660891,0.31988686,0.18449019,1.5620273,0.81845367,0.4093163,0.0942899,1.2969072,731.31866,841.31866,853.8095,514.1392,290.1099,0.5177001953125,0.11456298828125,0.7886962890625,29.4586181640625,4.5458984375,28.39691162109375,1.0,2.0,1.0,1.0,4.0,90.52,0.0,2023-10-31 20:35:48.130
1.5470707,0.8182475,0.7174678,1.2424855,2.3219633,0.39716676,0.4307813,0.75381744,2.2670202,0.5533725,0.70922923,1.1104825,0.8660891,0.30211183,0.58677864,1.5620273,0.81845367,0.4238667,0.29780698,1.2969072,969.85345,853.00366,853.8095,1090.7325,1650.0,0.63055419921875,0.05938720703125,0.6995849609375,0.85235595703125,6.59454345703125,12.045135498046877,1.0,2.0,1.0,1.0,4.0,90.52,0.0,2023-10-31 20:35:49.138
1.5470707,0.79945743,0.5247845,1.2424855,2.3219633,0.205122,0.027842708,0.75381744,2.2670202,0.44931507,0.43732983,1.1104825,0.8660891,0.22055155,0.32014564,1.5620273,0.81845367,0.17817369,0.13760678,1.2969072,957.76556,852.6007,849.7802,807.8755,324.35898,0.6671142578125,0.05242919921875,0.73956298828125,0.336456298828125,0.2691650390625,13.390960693359377,1.0,2.0,1.0,1.0,4.0,90.52,0.0,2023-10-31 20:35:50.139
1.5470707,0.70400006,0.7507937,1.2424855,2.3219633,0.21480073,0.2002247,0.75381744,2.2670202,0.3513274,0.42476192,1.1104825,0.8660891,0.17047751,0.0072632763,1.5620273,0.81845367,0.28005776,0.12848017,1.2969072,989.19415,855.82416,852.6007,1201.1355,1510.1831,0.68878173828125,0.01641845703125,0.70477294921875,4.42626953125,12.179718017578123,6.9384765625,1.0,2.0,1.0,1.0,2.0,90.52,0.0,2023-10-31 20:35:51.148
1.5470707,0.47911784,0.38969252,1.2424855,2.3219633,0.1393326,0.13459893,0.75381744,2.2670202,0.37275657,0.18611033,1.1104825,0.8660891,0.20777391,0.41469407,1.5620273,0.81845367,0.035716124,0.27227324,1.2969072,904.17584,849.7802,851.39197,959.7802,1232.1611,0.69610595703125,0.05487060546875,0.70782470703125,0.680389404296875,3.386993408203125,2.938385009765625,1.0,2.0,1.0,1.0,2.0,90.52,0.0,2023-10-31 20:35:52.155
1.5470707,0.20196293,0.35074508,1.2424855,2.3219633,0.33060434,0.0596462,0.75381744,2.2670202,0.3968796,0.46867314,1.1104825,0.8660891,0.20329049,0.56278914,1.5620273,0.81845367,0.062270306,0.4512754,1.2969072,830.4396,844.5421,855.82416,881.6117,899.7436,0.66265869140625,0.04266357421875,0.72308349609375,2.355194091796875,1.734619140625,3.880462646484375,1.0,2.0,1.0,1.0,2.0,90.52,0.0,2023-10-31 20:35:53.165
1.5470707,0.17902097,0.09043993,1.2424855,2.3219633,0.104098566,0.16367768,0.75381744,2.2670202,0.21155858,0.008506848,1.1104825,0.8660891,0.2835357,0.18724246,1.5620273,0.81845367,0.07042362,0.10278641,1.2969072,874.35895,841.7216,853.4066,923.91943,798.20514,0.64508056640625,0.06268310546875,0.72650146484375,6.5496826171875,10.475006103515623,9.151611328125,1.0,2.0,1.0,1.0,2.0,90.52,0.0,2023-10-31 20:35:54.172
1.5470707,0.015217345,0.20551485,1.2424855,2.3219633,0.09920415,0.14601958,0.75381744,2.2670202,0.121305875,0.20059241,1.1104825,0.8660891,0.33054876,0.32568297,1.5620273,0.81845367,0.1831662,0.07956699,1.2969072,836.4835,851.79486,855.0183,842.52747,780.07324,0.6190185546875,0.02838134765625,0.75958251953125,3.581390380859375,1.383209228515625,6.078643798828125,1.0,2.0,1.0,1.0,2.0,90.52,0.0,2023-10-31 20:35:55.181
1.5470707,0.34904364,0.015529141,1.2424855,2.3219633,0.038205948,0.0005208955,0.75381744,2.2670202,0.017228773,0.32487234,1.1104825,0.8660891,0.12931406,0.5677986,1.5620273,0.81845367,0.104946345,0.34744787,1.2969072,940.4396,853.00366,856.63007,1078.2417,967.8388,0.6776123046875,0.1832275390625,0.688232421875,1.517791748046875,1.009368896484375,17.383575439453125,1.0,2.0,1.0,1.0,2.0,90.52,0.0,2023-10-31 20:35:56.189
1.5470707,0.19881938,0.17837855,1.2424855,2.3219633,0.20072834,0.21340245,0.75381744,2.2670202,0.18056671,0.48437428,1.1104825,0.8660891,0.230354,0.7563642,1.5620273,0.81845367,0.01931859,0.4799758,1.2969072,868.71796,850.989,857.8388,999.2674,915.8608,0.65972900390625,0.23394775390625,0.67431640625,6.878662109375,1.2261962890625,1.31591796875,1.0,2.0,1.0,1.0,2.0,90.52,0.0,2023-10-31 20:35:57.197
1.5470707,0.2625549,0.53243935,1.2424855,2.3219633,0.43033594,0.2233728,0.75381744,2.2670202,0.3431935,0.6002114,1.1104825,0.8660891,0.3411099,0.43715075,1.5620273,0.81845367,0.043851398,0.48984018,1.2969072,911.4286,859.45056,846.9597,855.42126,656.3736,0.69696044921875,0.17022705078125,0.69293212890625,2.093505859375,3.476715087890625,3.043060302734375,1.0,2.0,1.0,1.0,2.0,90.5,0.0,2023-10-31 20:35:58.204
1.6413248,0.05585538,0.40675655,1.2424855,1.0305367,0.24483287,0.03460532,0.75381744,1.2910457,0.25380665,0.3341553,1.1104825,1.1486287,0.24065359,0.3918267,1.5620273,1.2769852,0.22299276,0.42929,1.2969072,837.6923,858.6447,833.663,915.8608,796.99634,0.668212890625,0.055908203125,0.73822021484375,3.30474853515625,0.456085205078125,0.725250244140625,1.0,1.0,1.0,1.0,1.0,90.5,0.0,2023-10-31 20:35:59.213
1.6222417,0.13491477,0.4600812,1.2424855,1.0200689,0.19552404,0.04232318,0.75381744,1.288126,0.1319347,0.24589428,1.1104825,1.1549978,0.31347883,0.27007854,1.5620273,1.2844237,0.1528508,0.31394047,1.2969072,843.73627,862.27106,833.2601,852.6007,836.4835,0.6826171875,0.109130859375,0.713134765625,3.671112060546875,0.620574951171875,4.029998779296875,1.0,1.0,1.0,1.0,1.0,90.5,0.0,2023-10-31 20:36:00.220
1.6222417,1.0125629,0.8248003,1.2424855,1.0200689,0.61518615,0.5303143,0.75381744,1.288126,0.72049665,0.45161912,1.1104825,1.1549978,0.22149827,0.16295789,1.5620273,1.2844237,0.16373286,0.015387098,1.2969072,840.9158,853.8095,844.94507,847.3626,920.696,0.5853271484375,0.006591796875,0.796875,0.740203857421875,4.194488525390625,3.581390380859375,1.0,1.0,1.0,1.0,1.0,90.5,0.0,2023-10-31 20:36:01.221
1.6222417,1.3591609,1.0729678,1.2424855,1.0200689,0.9037069,0.7108519,0.75381744,1.288126,0.74046427,0.5440258,1.1104825,1.1549978,0.17250364,0.18166539,1.5620273,1.2844237,0.29874972,0.25082847,1.2969072,996.8498,848.5714,859.45056,1129.414,1650.0,0.50408935546875,0.021484375,0.8480224609375,6.856231689453125,5.869293212890625,12.254486083984377,1.0,2.0,1.0,1.0,2.0,90.5,0.0,2023-10-31 20:36:02.230
1.6222417,0.9063783,0.880113,1.2424855,1.0200689,0.60539603,0.4951273,0.75381744,1.288126,0.48311907,0.56023496,1.1104825,1.1549978,0.090289906,0.10461253,1.5620273,1.2844237,0.29301414,0.39518812,1.2969072,618.0952,852.1978,857.8388,842.1245,25.384615,0.27130126953125,0.072998046875,0.95501708984375,8.874969482421875,8.1646728515625,25.548248291015625,1.0,2.0,1.0,1.0,2.0,90.5,0.0,2023-10-31 20:36:03.237
1.6222417,1.0605068,0.45075676,1.2424855,1.0200689,0.83548856,0.3381952,0.75381744,1.288126,0.4908139,0.29354703,1.1104825,1.1549978,0.13159548,0.09440439,1.5620273,1.2844237,0.063188806,0.43271634,1.2969072,830.0366,857.03296,838.0952,734.1392,551.2088,0.010009765625,0.04986572265625,0.99261474609375,1.353302001953125,11.424560546875,32.55401611328125,1.0,2.0,1.0,1.0,2.0,90.5,0.0,2023-10-31 20:36:04.245
1.6222417,0.39780384,0.07271967,1.2424855,1.0200689,0.16209108,0.020519802,0.75381744,1.288126,0.0059805787,0.30354443,1.1104825,1.1549978,0.112425916,0.4255652,1.5620273,1.2844237,0.13147059,0.3515194,1.2969072,813.5165,854.61536,851.79486,827.2161,856.2271,0.15130615234375,0.014404296875,0.99420166015625,1.173858642578125,5.330963134765625,3.207550048828125,1.0,2.0,1.0,1.0,2.0,90.5,0.0,2023-10-31 20:36:05.254
1.6222417,0.17198694,0.3480051,1.2424855,1.0200689,0.24186255,0.2405396,0.75381744,1.288126,0.11937581,0.29806072,1.1104825,1.1549978,0.21750833,0.40830547,1.5620273,1.2844237,0.20425372,0.36134532,1.2969072,847.76556,846.9597,853.00366,971.8681,1015.78754,0.06878662109375,0.0611572265625,1.001708984375,2.093505859375,3.12530517578125,12.359161376953123,1.0,2.0,1.0,1.0,2.0,90.5,0.0,2023-10-31 20:36:06.263
1.6222417,0.5126023,0.52042484,1.2424855,1.0200689,0.06420169,0.34980944,0.75381744,1.288126,0.25528258,0.5524279,1.1104825,1.1549978,0.23703715,0.33824137,1.5620273,1.2844237,0.08487484,0.23072454,1.2969072,664.83514,842.9304,856.2271,686.1905,894.5055,0.14862060546875,0.04827880859375,1.0191650390625,5.944061279296875,1.203765869140625,18.28826904296875,1.0,2.0,1.0,1.0,2.0,90.5,0.0,2023-10-31 20:36:07.270
1.6222417,1.0079702,0.82692045,1.2424855,1.0200689,0.6045084,0.6601234,0.75381744,1.288126,0.16530067,0.5303674,1.1104825,1.1549978,0.20787786,0.44993496,1.5620273,1.2844237,0.1289903,0.43890795,1.2969072,756.7033,850.58606,851.39197,985.9707,1041.978,0.12872314453125,0.04656982421875,0.9984130859375,18.220977783203125,12.987213134765623,48.70391845703125,1.0,2.0,1.0,1.0,4.0,90.48,0.0,2023-10-31 20:36:08.270
1.6222417,1.0489,1.0588529,1.2424855,1.0200689,0.6235693,0.73147225,0.75381744,1.288126,0.24016094,0.32758033,1.1104825,1.1549978,0.082839966,0.12619734,1.5620273,1.2844237,0.32198805,0.073361546,1.2969072,746.63007,847.76556,854.21246,743.8095,896.52014,0.00213623046875,0.0205078125,0.99542236328125,3.043060302734375,2.85614013671875,13.50311279296875,1.0,2.0,1.0,1.0,4.0,90.48,0.0,2023-10-31 20:36:09.279
1.6222417,1.0391217,0.9900736,1.2424855,1.0200689,0.4855843,0.6325494,0.75381744,1.288126,0.19337913,0.30400622,1.1104825,1.1549978,0.041975647,0.22303042,1.5620273,1.2844237,0.43760544,0.20854,1.2969072,818.7546,848.5714,847.76556,806.26373,834.0659,0.03472900390625,0.03363037109375,0.99774169921875,0.904693603515625,1.8841552734375,0.426177978515625,1.0,2.0,1.0,1.0,2.0,90.48,0.0,2023-10-31 20:36:10.288
1.6222417,0.38160357,0.43397778,1.2424855,1.0200689,0.24143137,0.0635111,0.75381744,1.288126,0.011234629,0.04191519,1.1104825,1.1549978,0.11839717,0.1596627,1.5620273,1.2844237,0.38053983,0.5803176,1.2969072,872.74725,850.989,859.45056,884.0293,1019.81683,0.0621337890625,0.009033203125,1.00616455078125,2.25799560546875,1.039276123046875,2.6617431640625,1.0,2.0,1.0,1.0,2.0,90.48,0.0,2023-10-31 20:36:11.297
1.6222417,0.56811005,0.3233239,1.2424855,1.0200689,0.12411231,0.18775599,0.75381744,1.288126,0.12967083,0.02094921,1.1104825,1.1549978,0.036433004,0.17418848,1.5620273,1.2844237,0.27396008,0.40837824,1.2969072,527.4359,848.5714,858.6447,908.20514,1099.1941,0.07537841796875,0.08428955078125,0.99749755859375,10.968475341796877,12.1124267578125,41.07757568359375,1.0,2.0,1.0,1.0,2.0,90.48,0.0,2023-10-31 20:36:12.304
1.6222417,0.71924907,0.40955302,1.2424855,1.0200689,0.4714928,0.302066,0.75381744,1.288126,0.55504245,0.21080078,1.1104825,1.1549978,0.89161587,0.50218916,1.5620273,1.2844237,0.54335296,0.8529411,1.2969072,973.47986,869.92676,841.7216,869.92676,798.20514,0.02447509765625,0.06829833984375,0.9884033203125,4.11224365234375,5.42816162109375,4.56085205078125,1.0,2.0,1.0,1.0,2.0,90.48,0.0,2023-10-31 20:36:13.312
1.6222417,0.70177275,0.425117,1.2424855,1.0200689,0.339839,0.106914654,0.75381744,1.288126,0.1546035,0.30045095,1.1104825,1.1549978,0.5344758,0.16252525,1.5620273,1.2844237,0.29614627,0.18212335,1.2969072,830.84247,849.3773,836.8865,736.9597,882.4176,0.148681640625,0.17144775390625,0.97216796875,1.413116455078125,1.263580322265625,4.044952392578125,1.0,2.0,1.0,1.0,2.0,90.48,0.0,2023-10-31 20:36:14.321
1.6222417,1.0129117,0.8417631,1.2424855,1.0200689,0.22516774,0.56340003,0.75381744,1.288126,0.15420152,0.46204454,1.1104825,1.1549978,0.12928036,0.04939699,1.5620273,1.2844237,0.39484993,0.19395581,1.2969072,829.2308,841.7216,851.39197,772.4176,759.5238,0.2681884765625,0.0079345703125,0.96246337890625,13.600311279296877,0.25421142578125,16.247100830078125,1.0,2.0,1.0,1.0,2.0,90.48,0.0,2023-10-31 20:36:15.329
